activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codePostalEtablissement,departement,geometry,long,lat
47.73Z,rue,SAINT HILAIRE,SAINT-MAUR-DES-FOSSES,94210,94,POINT (2.428695 48.937565),2.428695,48.937565
47.73Z,place,GEORGES BRAQUE,LA COURNEUVE,93120,93,POINT (2.370708 48.8453697),2.370708,48.8453697
47.73Z,avenue,DU GENERAL DE GAULLE,ROSNY-SOUS-BOIS,93110,93,POINT (2.1709665 48.7326922),2.1709665,48.7326922
47.73Z,rue,JEAN DUSSART,MORSANG-SUR-ORGE,91390,91,POINT (2.2260919 48.9846075),2.2260919,48.9846075
47.73Z,rue,CUSTINE,PARIS 18,75018,75,POINT (2.4119033 48.8200389),2.4119033,48.8200389
47.73Z,rue,DE PARIS,LES LILAS,93260,93,POINT (2.1530808 48.6945852),2.1530808,48.6945852
47.73Z,rue,DU CHEVALERET,PARIS 13,75013,75,POINT (2.2183504 48.7040348),2.2183504,48.7040348
47.73Z,rue,ADOLPHE PAJEAUD,ANTONY,92160,92,POINT (2.2839305 48.820095),2.2839305,48.820095
47.73Z,rue,DE LA GARE,ISSOU,78440,78,POINT (2.5809727 48.5962801),2.5809727,48.5962801
47.73Z,rue,DU BAS NOYER,ERAGNY,95610,95,POINT (2.3362217 48.8547705),2.3362217,48.8547705
47.73Z,rue,DU COMMERCE,PARIS 15,75015,75,POINT (2.384344 48.8684007),2.384344,48.8684007
47.73Z,avenue,AUGUSTE BLANQUI,VILLEPINTE,93420,93,POINT (2.3349784 48.8529684),2.3349784,48.8529684
47.73Z,rue,LAVOISIER,PARIS 8,75008,75,POINT (2.709864805076852 48.83665),2.709864805076852,48.83665
47.73Z,rue,DE TOLBIAC,PARIS 13,75013,75,POINT (2.3639463 48.8620627),2.3639463,48.8620627
47.73Z,boulevard,DE LA VILLETTE,PARIS 10,75010,75,POINT (2.609285 48.7851457),2.609285,48.7851457
47.73Z,rue,DU TEMPLE,PARIS 4,75004,75,POINT (2.0754661 48.9673185),2.0754661,48.9673185
47.73Z,rue,D AULNAY,SEVRAN,93270,93,POINT (2.8796429 48.9562644),2.8796429,48.9562644
47.73Z,allée,DE LA FOSSE MAUSSOIN,CLICHY-SOUS-BOIS,93390,93,POINT (2.1844595 48.7563328),2.1844595,48.7563328
47.73Z,avenue,GRAHAM BELL,BUSSY-SAINT-GEORGES,77600,77,POINT (1.6018687 49.048819),1.6018687,49.048819
47.73Z,avenue,ALBERT CAMUS,LAGNY-SUR-MARNE,77400,77,POINT (2.2924553 48.8717893),2.2924553,48.8717893
47.73Z,rue,D'ARTOIS,PARIS 8,75008,75,POINT (2.0529426 48.926284),2.0529426,48.926284
47.73Z,rue,ALBERT THOMAS,VELIZY-VILLACOUBLAY,78140,78,POINT (2.3347536 48.8638076),2.3347536,48.8638076
47.73Z,avenue,GAMBETTA,MAISONS-ALFORT,94700,94,POINT (2.4820137 48.8161662),2.4820137,48.8161662
47.73Z,rue,DU TIERS POT,GARGES-LES-GONESSE,95140,95,POINT (2.042307 48.7812698),2.042307,48.7812698
47.73Z,rue,DES MARCHANDS,MAROLLES-EN-BRIE,94440,94,POINT (2.498405 48.6911567),2.498405,48.6911567
47.73Z,avenue,RONSARD,SEVRAN,93270,93,POINT (2.3506385 48.8128021),2.3506385,48.8128021
47.73Z,avenue,NATIONALE,MASSY,91300,91,POINT (2.3318101 48.8471053),2.3318101,48.8471053
47.73Z,rue,DES CHESNOIS,MONTEREAU-FAULT-YONNE,77130,77,POINT (2.5486694 48.6654093),2.5486694,48.6654093
47.73Z,avenue,DU CHENE SAINT FIACRE,CHANTELOUP-EN-BRIE,77600,77,POINT (2.5064938 48.8265994),2.5064938,48.8265994
47.73Z,,CHARLES DE GAULLE,NOGENT-SUR-MARNE,94130,94,POINT (2.4790085552323164 48.59687835),2.4790085552323164,48.59687835
47.73Z,place,PAUL GRIMAULT,CERNAY-LA-VILLE,78720,78,POINT (2.356413 48.7879113),2.356413,48.7879113
47.73Z,avenue,AUGUSTE PERRET,SARCELLES,95200,95,POINT (2.5079244 48.8739511),2.5079244,48.8739511
47.73Z,rue,BOBILLOT,PARIS 13,75013,75,POINT (2.5191588 48.8540491),2.5191588,48.8540491
47.73Z,avenue,DE STALINGRAD,SAINT-DENIS,93200,93,POINT (2.379487 48.8112039),2.379487,48.8112039
47.73Z,boulevard,D INDOCHINE,PARIS 19,75019,75,POINT (2.5733951 48.6289354),2.5733951,48.6289354
47.73Z,avenue,P VAILLANT COUTURIER,TRAPPES,78190,78,POINT (2.3998504 48.8685352),2.3998504,48.8685352
47.73Z,rue,ALEXANDRE FOURNY,CHAMPIGNY-SUR-MARNE,94500,94,POINT (2.4338669 48.8659247),2.4338669,48.8659247
47.73Z,rue,HOCHE,PANTIN,93500,93,POINT (2.3049105 48.7534695),2.3049105,48.7534695
47.73Z,rue,DE LA CROIX BUSSIERE,SOISY-SUR-ECOLE,91840,91,POINT (2.6307058 48.8817694),2.6307058,48.8817694
47.73Z,rue,JEAN JAURES,PUTEAUX,92800,92,POINT (2.3480108 48.851807),2.3480108,48.851807
47.73Z,avenue,JEAN JAURES,PARIS 19,75019,75,POINT (2.4451786 48.8667824),2.4451786,48.8667824
47.73Z,place,GENERAL DE GAULLE,LE RAINCY,93340,93,POINT (2.1189502 48.833752),2.1189502,48.833752
47.73Z,rue,DU CHEVALERET,PARIS 13,75013,75,POINT (2.2730149 48.8240399),2.2730149,48.8240399
47.73Z,place,DES CAUSEUSES,PALAISEAU,91120,91,POINT (2.3608753 48.8188341),2.3608753,48.8188341
47.73Z,rue,DU PROFESSEUR CALMETTE,VITRY-SUR-SEINE,94400,94,POINT (2.645389 48.5509879),2.645389,48.5509879
47.73Z,allée,DES ROUSSELETS,THORIGNY-SUR-MARNE,77400,77,POINT (2.382495 48.8676699),2.382495,48.8676699
47.73Z,rue,CORNILLIOT,THORIGNY-SUR-MARNE,77400,77,POINT (2.079530826576581 49.037358600000005),2.079530826576581,49.037358600000005
47.73Z,avenue,PRESIDENT SALVADOR ALLENDE,SAINTE-GENEVIEVE-DES-BOIS,91700,91,POINT (2.7048184 48.8791561),2.7048184,48.8791561
47.73Z,rue,FONTAINE,PONTOISE,95300,95,POINT (2.4776133 48.8950163),2.4776133,48.8950163
47.73Z,rue,SAINT ANTOINE,PARIS 4,75004,75,POINT (2.308865 48.8824974),2.308865,48.8824974
47.73Z,boulevard,VOLTAIRE,PARIS 11,75011,75,POINT (2.2945168 48.9266878),2.2945168,48.9266878
47.73Z,avenue,DU MARECHAL FOCH,CHATOU,78400,78,POINT (2.3848362 48.8495601),2.3848362,48.8495601
47.73Z,rue,GINOUX,PARIS 15,75015,75,POINT (2.5437701 48.8231469),2.5437701,48.8231469
47.73Z,rue,DE GISORS,PONTOISE,95300,95,POINT (2.3831084 48.9319935),2.3831084,48.9319935
47.73Z,place,DU HAUT DE GENCY,CERGY,95800,95,POINT (2.2862941 49.142863),2.2862941,49.142863
47.73Z,rue,OBERKAMPF,PARIS 11,75011,75,POINT (2.8151983 48.3735531),2.8151983,48.3735531
47.73Z,rue,DU BERRY,SARTROUVILLE,78500,78,POINT (2.3253388 48.8828995),2.3253388,48.8828995
47.73Z,avenue,DE STALINGRAD,ARGENTEUIL,95100,95,POINT (2.4004498 48.8671649),2.4004498,48.8671649
47.73Z,rue,PASCAL,ANTONY,92160,92,POINT (2.0706442 48.705232),2.0706442,48.705232
47.73Z,rue,DES MECHES,CRETEIL,94000,94,POINT (2.7209714 48.4156595),2.7209714,48.4156595
47.73Z,rue,NOTRE DAME DE LORETTE,PARIS 9,75009,75,POINT (2.4228913 48.847647),2.4228913,48.847647
47.73Z,place,ETIENNE DE GARLAND,CORBREUSE,91410,91,POINT (2.3284622 48.8452463),2.3284622,48.8452463
47.73Z,rue,DE MONTREUIL,VINCENNES,94300,94,POINT (2.3501847 48.8367647),2.3501847,48.8367647
47.73Z,place,DE LA MAIRIE,LES MOLIERES,91470,91,POINT (3.0755747 49.0905488),3.0755747,49.0905488
47.73Z,avenue,DU GENERAL LECLERC,PARIS 14,75014,75,POINT (2.3621786 48.8593508),2.3621786,48.8593508
47.73Z,rue,DE LA BIENFAISANCE,PARIS 8,75008,75,POINT (2.3015734 48.8887047),2.3015734,48.8887047
47.73Z,rue,FRANCOIS MAURIAC,VEMARS,95470,95,POINT (2.2878868 48.8530351),2.2878868,48.8530351
47.73Z,place,GAMBETTA,PARIS 20,75020,75,POINT (2.3788139 48.8727703),2.3788139,48.8727703
47.73Z,rue,DES PETITS CHAMPS,PARIS 1,75001,75,POINT (2.8893029 48.9579832),2.8893029,48.9579832
47.73Z,avenue,CHARLES DE GAULLE,NEUILLY-SUR-SEINE,92200,92,POINT (2.3610504 48.8711824),2.3610504,48.8711824
47.73Z,rue,DE LA REUNION,PARIS 20,75020,75,POINT (2.5040243 48.8421317),2.5040243,48.8421317
47.73Z,avenue,DE CONFLANS,ACHERES,78260,78,POINT (2.3916321 48.9326091),2.3916321,48.9326091
47.73Z,place,NELSON MANDELA,GARGES-LES-GONESSE,95140,95,POINT (2.4760459 48.1375058),2.4760459,48.1375058
47.73Z,chemin,DES HAYETTES,OSNY,95520,95,POINT (2.5139147 48.8600841),2.5139147,48.8600841
47.73Z,avenue,ACHILLE PERETTI,NEUILLY-SUR-SEINE,92200,92,POINT (2.7054288 48.889713),2.7054288,48.889713
47.73Z,rue,DU GENERAL BRUNET,PARIS 19,75019,75,POINT (2.3757192 48.9720151),2.3757192,48.9720151
47.73Z,boulevard,DE LA REPUBLIQUE,BRETIGNY-SUR-ORGE,91220,91,POINT (2.2066516 48.864152),2.2066516,48.864152
47.73Z,avenue,ALBERT SARRAUT,GOUSSAINVILLE,95190,95,POINT (2.3523573 48.8627427),2.3523573,48.8627427
47.73Z,rue,EMILE ZOLA,GOUSSAINVILLE,95190,95,POINT (2.379758 48.9120158),2.379758,48.9120158
47.73Z,rue,DE VOUILLE,PARIS 15,75015,75,POINT (2.4528104 48.9348335),2.4528104,48.9348335
47.73Z,rue,DU HUIT MAI 1945,PARIS 10,75010,75,POINT (2.502779 48.8427681),2.502779,48.8427681
47.73Z,avenue,DU GENERAL DE GAULLE,SARTROUVILLE,78500,78,POINT (2.539549 48.808699),2.539549,48.808699
47.73Z,rue,DE BREMENT,NOISY-LE-SEC,93130,93,POINT (2.3939921 48.977548),2.3939921,48.977548
47.73Z,,DE VILLIERS,ALFORTVILLE,94140,94,POINT (2.270824 48.6932544),2.270824,48.6932544
47.73Z,place,ROGER LEVANNEUR,MONTMORENCY,95160,95,POINT (2.4375349 48.7164819),2.4375349,48.7164819
47.73Z,boulevard,DIDEROT,PARIS 12,75012,75,POINT (2.5328376 48.791888),2.5328376,48.791888
47.73Z,rue,CHARLES THOMASSIN,SACLAY,91400,91,POINT (2.3463164 48.8519991),2.3463164,48.8519991
47.73Z,rue,VICTOR HUGO,CHARENTON-LE-PONT,94220,94,POINT (2.3279683 48.7021368),2.3279683,48.7021368
47.73Z,,DE MONTESSON,LE VESINET,78110,78,POINT (2.3561774 48.8513066),2.3561774,48.8513066
47.73Z,place,CARNOT,ROMAINVILLE,93230,93,POINT (2.3404015 48.8730837),2.3404015,48.8730837
47.73Z,rue,CHARLES PEGUY,PALAISEAU,91120,91,POINT (2.3596042 48.8858631),2.3596042,48.8858631
47.73Z,avenue,DU PDT GEORGES POMPIDOU,ERMONT,95120,95,POINT (2.4519842 48.946986),2.4519842,48.946986
47.73Z,avenue,DE LA VOULZIE,PROVINS,77160,77,POINT (2.3071401 48.8369634),2.3071401,48.8369634
47.73Z,place,DU PRESIDENT KENNEDY,VANVES,92170,92,POINT (2.2784114 48.8822809),2.2784114,48.8822809
47.73Z,avenue,LEON BLUM,SAVIGNY-LE-TEMPLE,77176,77,POINT (2.3018674 48.7821103),2.3018674,48.7821103
47.73Z,rue,JACOB,PARIS 6,75006,75,POINT (2.2769714 48.8506241),2.2769714,48.8506241
47.73Z,rue,DES MARONITES,PARIS 20,75020,75,POINT (2.5943016 48.8802882),2.5943016,48.8802882
47.73Z,rue,DU FOUR,PARIS 6,75006,75,POINT (2.2962363 48.8758019),2.2962363,48.8758019
47.73Z,place,FULGENCE BIENVENUE,BUSSY-SAINT-GEORGES,77600,77,POINT (2.458711 48.772062),2.458711,48.772062
47.73Z,rue,DE BRETAGNE,PARIS 3,75003,75,POINT (2.2832236 48.8573403),2.2832236,48.8573403
47.73Z,rue,DES BERCHERES,PONTAULT-COMBAULT,77340,77,POINT (2.2945949 48.6905629),2.2945949,48.6905629
47.73Z,avenue,MAURICE THOREZ,ACHERES,78260,78,POINT (2.2099024 48.8231844),2.2099024,48.8231844
47.73Z,rue,DU COMMANDANT BERGE,MEAUX,77100,77,POINT (2.3352051 48.912105),2.3352051,48.912105
47.73Z,rue,DU MAL FOCH,VERSAILLES,78000,78,POINT (2.3140099 48.9647103),2.3140099,48.9647103
47.73Z,rue,CHARLES DE GAULLE,FRENEUSE,78840,78,POINT (2.273586 48.8266696),2.273586,48.8266696
47.73Z,rue,LAURISTON,PARIS 16,75116,75,POINT (2.8659198 48.7066734),2.8659198,48.7066734
47.73Z,rue,ERNEST LAVISSE,POISSY,78300,78,POINT (1.9103186 48.9950801),1.9103186,48.9950801
47.73Z,place,ANDRE MALRAUX,PARIS 1,75001,75,POINT (2.3238339 48.8592482),2.3238339,48.8592482
47.73Z,avenue,CHARLES FLOQUET,JOINVILLE-LE-PONT,94340,94,POINT (2.3238339 48.8592482),2.3238339,48.8592482
47.73Z,place,ETIENNE MARCEL,MONTIGNY-LE-BRETONNEUX,78180,78,POINT (2.1477291 48.4297609),2.1477291,48.4297609
47.73Z,rue,DES GRES,BRUNOY,91800,91,POINT (2.0103315 48.531004),2.0103315,48.531004
47.73Z,rue,DE BIEVRE,GENTILLY,94250,94,POINT (2.326811 48.9442591),2.326811,48.9442591
47.73Z,avenue,DE LA FORET,COMBS-LA-VILLE,77380,77,POINT (2.6184357 48.6914511),2.6184357,48.6914511
47.73Z,avenue,DU GENERAL DE GAULLE,CHAMPIGNY-SUR-MARNE,94500,94,POINT (2.2974083 48.8340656),2.2974083,48.8340656
47.73Z,avenue,DE LA REPUBLIQUE,VILLEJUIF,94800,94,POINT (2.3710719 48.8541707),2.3710719,48.8541707
47.73Z,avenue,DANIEL PERDRIGE,NEUILLY-PLAISANCE,93360,93,POINT (2.3015672 48.6584986),2.3015672,48.6584986
47.73Z,boulevard,DU MARECHAL FOCH,NEUILLY-SUR-MARNE,93330,93,POINT (2.3029258 48.8417684),2.3029258,48.8417684
47.73Z,rue,JEAN LE GALLEU,IVRY-SUR-SEINE,94200,94,POINT (2.210508 48.9252146),2.210508,48.9252146
47.73Z,avenue,DE L EUROPE,MOISSY-CRAMAYEL,77550,77,POINT (2.5339522 48.8675238),2.5339522,48.8675238
47.73Z,rue,DUPONT DE L EURE,PARIS 20,75020,75,POINT (2.1273035 48.8225577),2.1273035,48.8225577
47.73Z,rue,DES CLOS FRANCAIS,MONTREUIL,93100,93,POINT (2.2847762 48.9275404),2.2847762,48.9275404
47.73Z,rue,AUGUSTE MOUNIE,ANTONY,92160,92,POINT (2.3695869 48.8852901),2.3695869,48.8852901
47.73Z,avenue,JEAN JAURES,BROU-SUR-CHANTEREINE,77177,77,POINT (2.3351044 48.8736637),2.3351044,48.8736637
47.73Z,rue,LAGRANGE,PARIS 5,75005,75,POINT (2.4410477 48.8604457),2.4410477,48.8604457
47.73Z,boulevard,PAUL VAILLANT COUTURIER,MONTREUIL,93100,93,POINT (2.7636267 48.4471603),2.7636267,48.4471603
47.73Z,rue,MOXOURIS,LE CHESNAY-ROCQUENCOURT,78150,78,POINT (2.6176619 48.8498782),2.6176619,48.8498782
47.73Z,rue,DU GENERAL LECLERC,ISSY-LES-MOULINEAUX,92130,92,POINT (2.3587502434538727 48.57320785),2.3587502434538727,48.57320785
47.73Z,rue,FERNAND WIDAL,PARIS 13,75013,75,POINT (3.0838125 48.8135789),3.0838125,48.8135789
47.73Z,avenue,DU GENERAL PATTON,MELUN,77000,77,POINT (2.2262641 48.8221044),2.2262641,48.8221044
47.73Z,boulevard,DE BELLEVILLE,PARIS 20,75020,75,POINT (2.4050695 48.8417627),2.4050695,48.8417627
47.73Z,rue,DES GALERIES,CERGY,95000,95,POINT (2.4024185 48.7820119),2.4024185,48.7820119
47.73Z,rue,DU CHEMIN DE FER,LAGNY-SUR-MARNE,77400,77,POINT (2.2281941 48.6430461),2.2281941,48.6430461
47.73Z,place,DE LA REPUBLIQUE,BONDY,93140,93,POINT (2.319094638624712 49.04473215),2.319094638624712,49.04473215
47.73Z,rue,DE PHALSBOURG,PARIS 17,75017,75,POINT (2.3042577 48.916097),2.3042577,48.916097
47.73Z,rue,LOUIS CALMEL,GENNEVILLIERS,92230,92,POINT (2.3216655 48.8372246),2.3216655,48.8372246
47.73Z,rue,DE REUILLY,PARIS 12,75012,75,POINT (2.4055816795203904 48.8264755),2.4055816795203904,48.8264755
47.73Z,place,GABRIEL PERI,BEAUMONT-SUR-OISE,95260,95,POINT (2.3102191 48.8362346),2.3102191,48.8362346
47.73Z,,DES MERVEILLES,CERGY,95800,95,POINT (2.2452604 48.9040499),2.2452604,48.9040499
47.73Z,rue,DANIELLE CASANOVA,MONTEREAU-FAULT-YONNE,77130,77,POINT (2.2004344 48.8273506),2.2004344,48.8273506
47.73Z,rue,GRANDE,MORET-LOING-ET-ORVANNE,77250,77,POINT (2.3208189 48.8330109),2.3208189,48.8330109
47.73Z,boulevard,DES BATIGNOLLES,PARIS 17,75017,75,POINT (2.3628364 48.7131129),2.3628364,48.7131129
47.73Z,,DE BOISSISE,LE MEE-SUR-SEINE,77350,77,POINT (2.0444057 48.7852516),2.0444057,48.7852516
47.73Z,boulevard,MALESHERBES,PARIS 8,75008,75,POINT (2.7056727 48.878583),2.7056727,48.878583
47.73Z,avenue,GAMBETTA,PARIS 20,75020,75,POINT (2.2067759 48.9413904),2.2067759,48.9413904
47.73Z,rue,DE LA REPUBLIQUE,SAINT-REMY-LES-CHEVREUSE,78470,78,POINT (2.2684623 48.906622),2.2684623,48.906622
47.73Z,avenue,FRANKLIN ROOSEVELT,AVON,77210,77,POINT (2.3684702 49.1244879),2.3684702,49.1244879
47.73Z,avenue,GEORGES CLEMENCEAU,VINCENNES,94300,94,POINT (2.3461976 48.8918557),2.3461976,48.8918557
47.73Z,rue,NOTRE DAME DES CHAMPS,PARIS 6,75006,75,POINT (2.2410128302190016 48.89096115),2.2410128302190016,48.89096115
47.73Z,boulevard,DE PORT ROYAL,PARIS 5,75005,75,POINT (2.3308864 48.8327946),2.3308864,48.8327946
47.73Z,place,DU MARCHE,CROUY-SUR-OURCQ,77840,77,POINT (2.2940601 48.8255561),2.2940601,48.8255561
47.73Z,rue,DE THORIGNY,PARIS 3,75003,75,POINT (2.0930977 49.0124652),2.0930977,49.0124652
47.73Z,boulevard,BERTHIER,PARIS 17,75017,75,POINT (2.3235057 48.8712058),2.3235057,48.8712058
47.73Z,rue,DU FBG ST ANTOINE,PARIS 11,75011,75,POINT (2.311430035446688 48.8161099),2.311430035446688,48.8161099
47.73Z,boulevard,DE GRENELLE,PARIS 15,75015,75,POINT (2.2613095 48.8189798),2.2613095,48.8189798
47.73Z,rue,NELATON,PARIS 15,75015,75,POINT (2.8119427 48.9008003),2.8119427,48.9008003
47.73Z,rue,DE BELLEVILLE,PARIS 19,75019,75,POINT (2.8119427 48.9008003),2.8119427,48.9008003
47.73Z,rue,DU FAUBOURG ST NICOLAS,MEAUX,77100,77,POINT (2.3694559 48.6581853),2.3694559,48.6581853
47.73Z,place,JACQUES BONSERGENT,PARIS 10,75010,75,POINT (2.4079728 48.7378641),2.4079728,48.7378641
47.73Z,avenue,GEORGES CLEMENCEAU,NOGENT-SUR-MARNE,94130,94,POINT (2.3429289 48.8749406),2.3429289,48.8749406
47.73Z,rue,ALICE GUY,LA COURNEUVE,93120,93,POINT (2.4701533 48.874394),2.4701533,48.874394
47.73Z,place,REPUBLIQUE F MITTERRAND,CLICHY,92110,92,POINT (2.3868792 48.7883694),2.3868792,48.7883694
47.73Z,avenue,DE LA REPUBLIQUE,PONTAULT-COMBAULT,77340,77,POINT (2.2834513 48.859108),2.2834513,48.859108
47.73Z,rue,MONTGAUDIER,BEAUMONT-DU-GATINAIS,77890,77,POINT (2.2385275 48.8972132),2.2385275,48.8972132
47.73Z,avenue,DU MARECHAL FOCH,NEUILLY-PLAISANCE,93360,93,POINT (2.2826947 48.8582967),2.2826947,48.8582967
47.73Z,rue,DE CLAYE,THORIGNY-SUR-MARNE,77400,77,POINT (2.3394451 48.8661052),2.3394451,48.8661052
47.73Z,rue,PARMENTIER,STAINS,93240,93,POINT (2.8474953 48.3884693),2.8474953,48.3884693
47.73Z,avenue,LEON BOURGEOIS,SURESNES,92150,92,POINT (2.4116234 48.8786082),2.4116234,48.8786082
47.73Z,rue,SAINT MARTIN,PARIS 4,75004,75,POINT (2.2976804 48.8674039),2.2976804,48.8674039
47.73Z,avenue,VICTOR HUGO,AUBERVILLIERS,93300,93,POINT (2.2564861 48.9489956),2.2564861,48.9489956
47.73Z,avenue,PASTEUR,DRANCY,93700,93,POINT (2.4370613 48.8480249),2.4370613,48.8480249
47.73Z,avenue,LEDRU ROLLIN,LE PERREUX-SUR-MARNE,94170,94,POINT (2.2835082 48.8611978),2.2835082,48.8611978
47.73Z,place,GEORGES MARCHAIS,CHAMPIGNY-SUR-MARNE,94500,94,POINT (2.199093 48.8722138),2.199093,48.8722138
47.73Z,rue,EDGAR DEGAS,GARGES-LES-GONESSE,95140,95,POINT (2.373035741429623 48.8451154),2.373035741429623,48.8451154
47.73Z,rue,DE LA DIVISION LECLERC,SAULX-LES-CHARTREUX,91160,91,POINT (2.0189969 49.0327572),2.0189969,49.0327572
47.73Z,rue,DE LA LONGUERAIE,VIGNEUX-SUR-SEINE,91270,91,POINT (2.2748966020195414 48.99151625),2.2748966020195414,48.99151625
47.73Z,rue,DE SEVRES,PARIS 6,75006,75,POINT (2.3452336 48.8740342),2.3452336,48.8740342
47.73Z,avenue,EMILE COSSONNEAU,GAGNY,93220,93,POINT (2.3511712 48.8872592),2.3511712,48.8872592
47.73Z,avenue,DU GENERAL DE GAULLE,ORMESSON-SUR-MARNE,94490,94,POINT (2.3631694 48.8550149),2.3631694,48.8550149
47.73Z,rue,SAINT JACQUES,PARIS 5,75005,75,POINT (2.3469106 48.8626358),2.3469106,48.8626358
47.73Z,rue,ST DOMINIQUE,PARIS 7,75007,75,POINT (2.3922043 48.9034035),2.3922043,48.9034035
47.73Z,avenue,CARNOT,CACHAN,94230,94,POINT (2.4943971 48.9313514),2.4943971,48.9313514
47.73Z,avenue,GABRIEL PERI,MORANGIS,91420,91,POINT (2.3890138 48.8699319),2.3890138,48.8699319
47.73Z,avenue,DU MARECHAL JUIN,YERRES,91330,91,POINT (2.3095767 48.9723791),2.3095767,48.9723791
47.73Z,rue,DE MOGADOR,PARIS 9,75009,75,POINT (2.4559889 48.8498016),2.4559889,48.8498016
47.73Z,rue,DES DEUX PONTS,PARIS 4,75004,75,POINT (2.4596678 48.8682287),2.4596678,48.8682287
47.73Z,rue,DROUOT,PARIS 9,75009,75,POINT (2.3867837 48.9457021),2.3867837,48.9457021
47.73Z,rue,MARX DORMOY,PARIS 18,75018,75,POINT (2.3399286 48.8490379),2.3399286,48.8490379
47.73Z,rue,MAURICE AUDIN,LE BLANC-MESNIL,93150,93,POINT (2.4712625 48.9399088),2.4712625,48.9399088
47.73Z,rue,DUTOT,PARIS 15,75015,75,POINT (2.3091993 48.8565251),2.3091993,48.8565251
47.73Z,avenue,DU ROULE,NEUILLY-SUR-SEINE,92200,92,POINT (2.3547228 48.8439193),2.3547228,48.8439193
47.73Z,rue,DE BAGNEUX,SCEAUX,92330,92,POINT (2.3378415 48.88251),2.3378415,48.88251
47.73Z,avenue,DE VERSAILLES,PARIS 16,75016,75,POINT (2.329006 48.8590128),2.329006,48.8590128
47.73Z,rue,GAMBETTA,CHELLES,77500,77,POINT (2.3408664 48.9077713),2.3408664,48.9077713
47.73Z,avenue,DE WAGRAM,PARIS 17,75017,75,POINT (2.5762088 48.9607317),2.5762088,48.9607317
47.73Z,rue,DE FALKIRK,CRETEIL,94000,94,POINT (1.7415525 48.9967761),1.7415525,48.9967761
47.73Z,rue,RAYNOUARD,PARIS 16,75016,75,POINT (2.3750256 48.8295117),2.3750256,48.8295117
47.73Z,rue,DU DOCTEUR ROUX,LONGJUMEAU,91160,91,POINT (2.4737973 48.8201042),2.4737973,48.8201042
47.73Z,rue,PIERRE MIDRIN,SEVRES,92310,92,POINT (2.2328308 48.9465815),2.2328308,48.9465815
47.73Z,rue,D ALEMBERT,SAINT-OUEN-SUR-SEINE,93400,93,POINT (1.946168 48.7526792),1.946168,48.7526792
47.73Z,rue,DE LA BARRE,ENGHIEN-LES-BAINS,95880,95,POINT (2.324902 48.8848298),2.324902,48.8848298
47.73Z,avenue,DE LA REPUBLIQUE,ISSY-LES-MOULINEAUX,92130,92,POINT (2.1062744 48.9985469),2.1062744,48.9985469
47.73Z,rue,BERTAUX,FONTENAY-TRESIGNY,77610,77,POINT (2.4642578 48.6086891),2.4642578,48.6086891
47.73Z,rue,PAUL DOUMER,LES MUREAUX,78130,78,POINT (2.3228631 48.8186535),2.3228631,48.8186535
47.73Z,rue,DE BELLECHASSE,PARIS 7,75007,75,POINT (2.3235057 48.8712058),2.3235057,48.8712058
47.73Z,rue,DE BELLECHASSE,PARIS 7,75007,75,POINT (2.2444426 48.703228),2.2444426,48.703228
47.73Z,rue,SAINT MARTIN,ETAMPES,91150,91,POINT (2.3448646 48.679571),2.3448646,48.679571
47.73Z,rue,DE CHARTRES,DOURDAN,91410,91,POINT (2.1463623 48.9468166),2.1463623,48.9468166
47.73Z,avenue,DU PONANT,VILLENEUVE-LA-GARENNE,92390,92,POINT (2.5097984 48.8256802),2.5097984,48.8256802
47.73Z,place,DU GEN DE GAULLE,MAULE,78580,78,POINT (2.283491 48.8769024),2.283491,48.8769024
47.73Z,avenue,MARCEL SEMBAT,LIVRY-GARGAN,93190,93,POINT (2.1916894 48.8916092),2.1916894,48.8916092
47.73Z,rue,PASTEUR,BRIE-COMTE-ROBERT,77170,77,POINT (1.7150744504005069 48.98929625),1.7150744504005069,48.98929625
47.73Z,rue,DES MORILLONS,PARIS 15,75015,75,POINT (2.0752328 48.7741765),2.0752328,48.7741765
47.73Z,,JOSEPH DEWALLE,ATHIS-MONS,91200,91,POINT (2.1547553 48.9362568),2.1547553,48.9362568
47.73Z,,PORT SUD,BREUILLET,91650,91,POINT (2.3765197 48.8166533),2.3765197,48.8166533
47.73Z,rue,DE LA ROQUETTE,PARIS 11,75011,75,POINT (2.4224319 48.8119658),2.4224319,48.8119658
47.73Z,rue,EMILE FONTAINE,VILLIERS-SUR-ORGE,91700,91,POINT (2.5140332 48.8529585),2.5140332,48.8529585
47.73Z,place,DU GENERAL BEURET,PARIS 15,75015,75,POINT (2.3052441 48.8205455),2.3052441,48.8205455
47.73Z,rue,EDOUARD VAILLANT,BEZONS,95870,95,POINT (2.5060924 48.8513585),2.5060924,48.8513585
47.73Z,avenue,DU 8 MAI 1945,NEUILLY-SUR-MARNE,93330,93,POINT (2.3184076 48.7875104),2.3184076,48.7875104
47.73Z,rue,POTTIER,LE CHESNAY-ROCQUENCOURT,78150,78,POINT (2.6108648 48.5647561),2.6108648,48.5647561
47.73Z,place,JULES GUESDE,GENNEVILLIERS,92230,92,POINT (2.4783544 48.8788607),2.4783544,48.8788607
47.73Z,avenue,DE FLANDRE,PARIS 19,75019,75,POINT (2.4292322 48.6357669),2.4292322,48.6357669
