activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,departement,geometry,long,lat
47.22Z,rue,DANIELLE CASANOVA,AUBERVILLIERS,93001,93,POINT (2.401874 48.9150958),2.401874,48.9150958
47.22Z,avenue,JEAN LOLIVE,PANTIN,93055,93,POINT (2.4171443 48.893969),2.4171443,48.893969
47.22Z,rue,MICOLON,ALFORTVILLE,94002,94,POINT (2.4133509 48.8041326),2.4133509,48.8041326
47.22Z,avenue,DU DOCTEUR ARNOLD NETTER,PARIS 12,75112,75,POINT (2.4050695 48.8417627),2.4050695,48.8417627
47.22Z,rue,DU GENERAL DE GAULLE,CROUY-SUR-OURCQ,77148,77,POINT (3.0735608 49.0905441),3.0735608,49.0905441
47.22Z,place,CLEMENCEAU,MANTES-LA-JOLIE,78361,78,POINT (1.6854687843296339 48.9997277),1.6854687843296339,48.9997277
47.22Z,avenue,WALDECK ROCHET,LA COURNEUVE,93027,93,POINT (2.4050479 48.938184),2.4050479,48.938184
47.22Z,avenue,GASTON VERMEIRE,PERSAN,95487,95,POINT (2.2723513 49.1530013),2.2723513,49.1530013
47.22Z,avenue,DU GENERAL LECLERC,BOURG-LA-REINE,92014,92,POINT (2.3184076 48.7875104),2.3184076,48.7875104
47.22Z,rue,DU BAC,PARIS 7,75107,75,POINT (2.329006 48.8590128),2.329006,48.8590128
47.22Z,avenue,MARCEAU,COURBEVOIE,92026,92,POINT (2.2452637 48.9000597),2.2452637,48.9000597
47.22Z,rue,DU FAUBOURG DU TEMPLE,PARIS 11,75111,75,POINT (2.3655744 48.8682752),2.3655744,48.8682752
47.22Z,rue,DU COMMERCE,ORLY,94054,94,POINT (2.3993782 48.7431347),2.3993782,48.7431347
47.22Z,rue,POUCHET,PARIS 17,75117,75,POINT (2.3192672 48.8926426),2.3192672,48.8926426
47.22Z,rue,DU GENERAL DE GAULLE,POISSY,78498,78,POINT (2.0454857 48.9276146),2.0454857,48.9276146
47.22Z,rue,DU 8 MAI 1945,ACHERES,78005,78,POINT (2.0680248 48.9646515),2.0680248,48.9646515
47.22Z,rue,CONDORCET,PARIS 9,75109,75,POINT (2.3472814 48.8795194),2.3472814,48.8795194
47.22Z,avenue,DE L ABBE ROGER DERRY,VITRY-SUR-SEINE,94081,94,POINT (2.3906503 48.789896),2.3906503,48.789896
47.22Z,allée,DE MONTFERMEIL,LE RAINCY,93062,93,POINT (2.5154213 48.896706),2.5154213,48.896706
47.22Z,rue,DES RIGOLES,PARIS 20,75120,75,POINT (2.3939956 48.8718477),2.3939956,48.8718477
47.22Z,rue,DE LA LIBERTE,SURESNES,92073,92,POINT (2.219697 48.8788224),2.219697,48.8788224
47.22Z,place,NICOLE NEUBURGER,BONDY,93010,93,POINT (2.4910409 48.9010547),2.4910409,48.9010547
47.22Z,rue,DE METZ,COLOMBES,92025,92,POINT (2.2262022 48.9126612),2.2262022,48.9126612
47.22Z,allée,MAURICE AUDIN,CLICHY-SOUS-BOIS,93014,93,POINT (2.5333397 48.9082458),2.5333397,48.9082458
47.22Z,rue,DE L AMIRAL MOUCHEZ,PARIS 13,75113,75,POINT (2.3416849 48.8253855),2.3416849,48.8253855
47.22Z,avenue,VICTOR HUGO,PARIS 16,75116,75,POINT (2.2917139 48.8724953),2.2917139,48.8724953
47.22Z,rue,DE LA BEAUCE,CORBREUSE,91175,91,POINT (1.9608107 48.4987471),1.9608107,48.4987471
47.22Z,avenue,DE LA REPUBLIQUE,CHAMPIGNY-SUR-MARNE,94017,94,POINT (2.5097984 48.8256802),2.5097984,48.8256802
47.22Z,place,AUGUSTE METIVIER,PARIS 20,75120,75,POINT (2.3880682 48.863176),2.3880682,48.863176
47.22Z,rue,DU COMMERCE,PARIS 15,75115,75,POINT (2.2971334 48.8483006),2.2971334,48.8483006
47.22Z,rue,POUCHET,PARIS 17,75117,75,POINT (2.3192672 48.8926426),2.3192672,48.8926426
47.22Z,rue,DE VERDUN,LE VESINET,78650,78,POINT (2.1295275 48.8844347),2.1295275,48.8844347
47.22Z,rue,D ALESIA,PARIS 14,75114,75,POINT (2.3328729 48.8278561),2.3328729,48.8278561
47.22Z,avenue,DU GENERAL DE GAULLE,PONTAULT-COMBAULT,77373,77,POINT (2.6088097 48.8002837),2.6088097,48.8002837
47.22Z,allée,PIERRE DE MONTEREAU,LE BLANC-MESNIL,93007,93,POINT (2.4524786 48.9487376),2.4524786,48.9487376
47.22Z,place,CLEMENCEAU,MANTES-LA-JOLIE,78361,78,POINT (1.6854687843296339 48.9997277),1.6854687843296339,48.9997277
47.22Z,rue,D AGUESSEAU,BOULOGNE-BILLANCOURT,92012,92,POINT (2.2381397 48.8347262),2.2381397,48.8347262
47.22Z,boulevard,JEAN JAURES,BOULOGNE-BILLANCOURT,92012,92,POINT (2.238081 48.8432647),2.238081,48.8432647
47.22Z,avenue,JEAN LOLIVE,PANTIN,93055,93,POINT (2.4171443 48.893969),2.4171443,48.893969
47.22Z,rue,PAUL MARAIS,JUVISY-SUR-ORGE,91326,91,POINT (2.376971 48.6899305),2.376971,48.6899305
47.22Z,avenue,PIERRE SEMARD,ARNOUVILLE,95019,95,POINT (2.4150824 48.9964329),2.4150824,48.9964329
47.22Z,rue,DE PARIS,VILLENEUVE-SAINT-GEORGES,94078,94,POINT (2.4466833 48.7424005),2.4466833,48.7424005
47.22Z,boulevard,FELIX FAURE,SAINT-DENIS,93066,93,POINT (2.3600605 48.9387999),2.3600605,48.9387999
47.22Z,rue,DU BERRY,SARTROUVILLE,78586,78,POINT (2.2054777 48.9461248),2.2054777,48.9461248
47.22Z,place,HENRI BARBUSSE,PARAY-VIEILLE-POSTE,91479,91,POINT (2.3628364 48.7131129),2.3628364,48.7131129
47.22Z,rue,MAGENTA,PANTIN,93055,93,POINT (2.3942744 48.9004683),2.3942744,48.9004683
47.22Z,avenue,DU GENERAL DE GAULLE,SAINT OUEN L'AUMONE,95572,95,POINT (2.1098296 49.0426284),2.1098296,49.0426284
47.22Z,rue,HENRI BARBUSSE,AUBERVILLIERS,93001,93,POINT (2.3896761 48.9061457),2.3896761,48.9061457
47.22Z,rue,D AVRON,PARIS 20,75120,75,POINT (2.4003457 48.8515884),2.4003457,48.8515884
47.22Z,avenue,DU BAC,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.5132244 48.7939031),2.5132244,48.7939031
47.22Z,avenue,DE L ORANGERIE,BRUNOY,91114,91,POINT (2.4894451 48.7013142),2.4894451,48.7013142
47.22Z,rue,GUICHARD,CACHAN,94016,94,POINT (2.337974 48.7937424),2.337974,48.7937424
47.22Z,rue,FOURCROY,PARIS 17,75117,75,POINT (2.2970154 48.8807359),2.2970154,48.8807359
47.22Z,rue,CHARLES DE GAULLE,CHESSY,77111,77,POINT (2.7641521 48.8790835),2.7641521,48.8790835
47.22Z,rue,JEAN JAURES,ORLY,94054,94,POINT (2.4004327 48.7489873),2.4004327,48.7489873
47.22Z,rue,GRANDE,MORET-LOING-ET-ORVANNE,77316,77,POINT (2.8151983 48.3735531),2.8151983,48.3735531
47.22Z,rue,GABRIEL PERI,COLOMBES,92025,92,POINT (2.231412 48.9153657),2.231412,48.9153657
47.22Z,rue,SAINT ASPAIS,MELUN,77288,77,POINT (2.6595062 48.5386339),2.6595062,48.5386339
47.22Z,avenue,CHAMPLAIN,CHENNEVIERES-SUR-MARNE,94019,94,POINT (2.5593237 48.7975933),2.5593237,48.7975933
47.22Z,avenue,PAUL VAILLANT-COUTURIER,VITRY-SUR-SEINE,94081,94,POINT (2.4018334 48.8005232),2.4018334,48.8005232
47.22Z,rue,MATHIS,PARIS 19,75119,75,POINT (2.374593 48.89083),2.374593,48.89083
47.22Z,rue,DE CHARENTON,PARIS 12,75112,75,POINT (2.3709431 48.8523901),2.3709431,48.8523901
47.22Z,avenue,DU GENERAL DE GAULLE,ROSNY-SOUS-BOIS,93064,93,POINT (2.4722198 48.8861387),2.4722198,48.8861387
47.22Z,avenue,VICTOR HUGO,BOULOGNE-BILLANCOURT,92012,92,POINT (2.2931478 48.82609),2.2931478,48.82609
47.22Z,place,DE L EGLISE,GIF-SUR-YVETTE,91272,91,POINT (2.1352236697368423 48.7023838),2.1352236697368423,48.7023838
47.22Z,avenue,DU CHATEAU,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.5110874 48.7909351),2.5110874,48.7909351
47.22Z,rue,FALGUIERE,PARIS 15,75115,75,POINT (2.3171107 48.8434366),2.3171107,48.8434366
47.22Z,rue,DE LA CHAPELLE,ORGEVAL,78466,78,POINT (1.984076 48.9185994),1.984076,48.9185994
47.22Z,rue,AUGUSTE DELAUNE,SAINT-DENIS,93066,93,POINT (2.3485928 48.9368807),2.3485928,48.9368807
47.22Z,rue,DE CHERBOURG,BRY-SUR-MARNE,94015,94,POINT (2.5250705 48.8430869),2.5250705,48.8430869
47.22Z,rue,GABRIEL PERI,SAINT-DENIS,93066,93,POINT (2.3565008 48.9395302),2.3565008,48.9395302
47.22Z,rue,MARX DORMOY,PARIS 18,75118,75,POINT (2.3596042 48.8858631),2.3596042,48.8858631
47.22Z,place,DE LA REPUBLIQUE,BOIS-LE-ROI,77037,77,POINT (2.7074486 48.4684284),2.7074486,48.4684284
47.22Z,avenue,DES GRESILLONS,GENNEVILLIERS,92036,92,POINT (2.3042577 48.916097),2.3042577,48.916097
47.22Z,avenue,REPUBLIQUE,VILLEPINTE,93078,93,POINT (2.5555462 48.9501284),2.5555462,48.9501284
47.22Z,avenue,JEAN JAURES,AUBERVILLIERS,93001,93,POINT (2.3907502 48.9025448),2.3907502,48.9025448
47.22Z,avenue,HENRI OUZILLEAU,SAVIGNY-SUR-ORGE,91589,91,POINT (2.340694212072302 48.6729715),2.340694212072302,48.6729715
47.22Z,rue,LOUIS ROLLAND,MONTROUGE,92049,92,POINT (2.3235107 48.8163565),2.3235107,48.8163565
47.22Z,rue,DE LA REPUBLIQUE,SAINT-DENIS,93066,93,POINT (2.3504493 48.9370376),2.3504493,48.9370376
47.22Z,avenue,REILLE,PARIS 14,75114,75,POINT (2.3406434 48.8255314),2.3406434,48.8255314
47.22Z,rue,DE SUEZ,PARIS 18,75118,75,POINT (2.3511712 48.8872592),2.3511712,48.8872592
47.22Z,rue,DU MOUTIER,AUBERVILLIERS,93001,93,POINT (2.3788634 48.915269),2.3788634,48.915269
47.22Z,rue,DE LA DIVISION LECLERC,CHEVREUSE,78160,78,POINT (2.0440388 48.7075418),2.0440388,48.7075418
47.22Z,rue,STEPHENSON,PARIS 18,75118,75,POINT (2.3566367 48.8863262),2.3566367,48.8863262
47.22Z,avenue,CHARLES DE GAULLE,NEUILLY-SUR-SEINE,92051,92,POINT (2.2575484 48.8859434),2.2575484,48.8859434
47.22Z,rue,DE PARIS,SAINT-BRICE-SOUS-FORET,95539,95,POINT (2.3573607 48.9956921),2.3573607,48.9956921
47.22Z,avenue,D'ITALIE,PARIS 13,75113,75,POINT (2.356524 48.8294546),2.356524,48.8294546
47.22Z,boulevard,BRUNE,PARIS 14,75114,75,POINT (2.3063483 48.8272914),2.3063483,48.8272914
47.22Z,chemin,DU LAVOIR,BAZAINVILLE,78048,78,POINT (1.6433261 48.7939161),1.6433261,48.7939161
47.22Z,avenue,DE STALINGRAD,STAINS,93072,93,POINT (2.3988438 48.9595645),2.3988438,48.9595645
47.22Z,avenue,DU BERRY,LES ULIS,91692,91,POINT (2.1711511 48.6824703),2.1711511,48.6824703
47.22Z,rue,PIERRE CURIE,LES MUREAUX,78440,78,POINT (1.9330198 48.995095),1.9330198,48.995095
47.22Z,rue,VOLTAIRE,LEVALLOIS-PERRET,92044,92,POINT (2.2846059 48.8921019),2.2846059,48.8921019
47.22Z,rue,MAURICE BERTEAUX,LE MESNIL-LE-ROI,78396,78,POINT (2.1175632 48.9240151),2.1175632,48.9240151
47.22Z,boulevard,CARNOT,CARRIERES-SUR-SEINE,78124,78,POINT (2.1798216 48.9098845),2.1798216,48.9098845
47.22Z,rue,JEAN COCTEAU,CHAMPAGNE-SUR-SEINE,77079,77,POINT (2.7990295 48.3957702),2.7990295,48.3957702
47.22Z,avenue,GABRIEL PERI,MONTESSON,78418,78,POINT (2.1175778 48.9086089),2.1175778,48.9086089
47.22Z,boulevard,CHANZY,MONTREUIL,93048,93,POINT (2.4305944 48.8585684),2.4305944,48.8585684
47.22Z,boulevard,DE BEZONS,SARTROUVILLE,78586,78,POINT (2.175588 48.9448189),2.175588,48.9448189
47.22Z,rue,PONCELET,PARIS 17,75117,75,POINT (2.297005 48.8791713),2.297005,48.8791713
47.22Z,boulevard,ORNANO,PARIS 18,75118,75,POINT (2.3487987 48.8929343),2.3487987,48.8929343
47.22Z,boulevard,VOLTAIRE,PARIS 11,75111,75,POINT (2.3667308 48.8659584),2.3667308,48.8659584
47.22Z,rue,LABAT,PARIS 18,75118,75,POINT (2.3503678 48.8899381),2.3503678,48.8899381
47.22Z,allée,VICTOIRE LEMEAUX,LIVRY-GARGAN,93046,93,POINT (2.5419858 48.9253445),2.5419858,48.9253445
47.22Z,place,JEANNE D ARC,VILLENEUVE-LE-ROI,94077,94,POINT (2.4246563 48.7326052),2.4246563,48.7326052
47.22Z,rue,BEGE,STAINS,93072,93,POINT (2.3849242 48.9522778),2.3849242,48.9522778
47.22Z,rue,DE LA COURNEUVE,AUBERVILLIERS,93001,93,POINT (2.3848884 48.917731),2.3848884,48.917731
47.22Z,rue,DE NANTES,PARIS 19,75119,75,POINT (2.3820884 48.8917744),2.3820884,48.8917744
47.22Z,rue,BORDIER,AUBERVILLIERS,93001,93,POINT (2.3838166 48.9038972),2.3838166,48.9038972
47.22Z,rue,JEAN JAURES,TRAPPES,78621,78,POINT (1.9989659 48.7752971),1.9989659,48.7752971
47.22Z,boulevard,MALESHERBES,PARIS 8,75108,75,POINT (2.3227378 48.8711584),2.3227378,48.8711584
47.22Z,rue,NOTRE DAME,LA FERTE-ALAIS,91232,91,POINT (2.3464899 48.4804553),2.3464899,48.4804553
47.22Z,rue,DE L'OLIVE,PARIS 18,75118,75,POINT (2.3612733 48.8906826),2.3612733,48.8906826
47.22Z,avenue,DE FLANDRE,PARIS 19,75119,75,POINT (2.3695869 48.8852901),2.3695869,48.8852901
47.22Z,avenue,DE PARIS,SOISY-SOUS-MONTMORENCY,95598,95,POINT (2.2949016 48.9874605),2.2949016,48.9874605
47.22Z,avenue,FERDINAND DE LESSEPS,MORANGIS,91432,91,POINT (2.3379756 48.6982378),2.3379756,48.6982378
47.22Z,avenue,DE LA GARE,VILLEPINTE,93078,93,POINT (2.5630965 48.9469146),2.5630965,48.9469146
47.22Z,rue,DE L'OLIVE,PARIS 18,75118,75,POINT (2.3612733 48.8906826),2.3612733,48.8906826
47.22Z,rue,SAINT HONORE,PARIS 1,75101,75,POINT (2.3364126 48.8629359),2.3364126,48.8629359
47.22Z,avenue,LONGUEIL,MAISONS-LAFFITTE,78358,78,POINT (2.1463623 48.9468166),2.1463623,48.9468166
47.22Z,rue,MARCELLE LAGET,ARGENTEUIL,95018,95,POINT (2.24273 48.9602589),2.24273,48.9602589
47.22Z,rue,DU CORBILLON,SAINT-DENIS,93066,93,POINT (2.353677 48.9379993),2.353677,48.9379993
47.22Z,rue,DE GASCOGNE,SARCELLES,95585,95,POINT (2.3697183 48.9898823),2.3697183,48.9898823
47.22Z,rue,DE COURCELLES,PARIS 17,75117,75,POINT (2.2989814 48.8832761),2.2989814,48.8832761
47.22Z,avenue,DE STALINGRAD,ACHERES,78005,78,POINT (2.0709851 48.9625685),2.0709851,48.9625685
47.22Z,rue,DOUDEAUVILLE,PARIS 18,75118,75,POINT (2.358298 48.8889081),2.358298,48.8889081
47.22Z,avenue,PIERRE SEMARD,ARNOUVILLE,95019,95,POINT (2.4150824 48.9964329),2.4150824,48.9964329
47.22Z,rue,HEBERT,CLAMART,92023,92,POINT (2.2762235 48.8112536),2.2762235,48.8112536
47.22Z,rue,POIRIER DE NARCAY,PARIS 14,75114,75,POINT (2.3241223 48.8243611),2.3241223,48.8243611
47.22Z,rue,MADELEINE MICHELIS,NEUILLY-SUR-SEINE,92051,92,POINT (2.2772575 48.8823928),2.2772575,48.8823928
47.22Z,rue,DU DOCTEUR RAMON,CRETEIL,94028,94,POINT (2.4654829 48.7730234),2.4654829,48.7730234
47.22Z,rue,LEBON,PARIS 17,75117,75,POINT (2.2915981 48.8812633),2.2915981,48.8812633
47.22Z,avenue,HENRI OUZILLEAU,SAVIGNY-SUR-ORGE,91589,91,POINT (2.340694212072302 48.6729715),2.340694212072302,48.6729715
47.22Z,avenue,HENRI DUNANT,MEAUX,77284,77,POINT (2.9026464 48.9423076),2.9026464,48.9423076
47.22Z,rue,DE L AGRICULTURE,BEZONS,95063,95,POINT (2.2204193 48.9326066),2.2204193,48.9326066
47.22Z,rue,LA BOETIE,PARIS 8,75108,75,POINT (2.3182376 48.874413),2.3182376,48.874413
47.22Z,boulevard,DE LA VILLETTE,PARIS 10,75110,75,POINT (2.3761991 48.8731198),2.3761991,48.8731198
47.22Z,place,MAURICE NILES,DRANCY,93029,93,POINT (2.4381474 48.927338),2.4381474,48.927338
47.22Z,rue,DES ACACIAS,PARIS 17,75117,75,POINT (2.2913653 48.8768146),2.2913653,48.8768146
47.22Z,rue,CARNOT,LEVALLOIS-PERRET,92044,92,POINT (2.2845688 48.8940987),2.2845688,48.8940987
47.22Z,boulevard,DE LA CHAPELLE,PARIS 10,75110,75,POINT (2.3558927211425074 48.88226545),2.3558927211425074,48.88226545
47.22Z,avenue,DE LA REPUBLIQUE,AUBERVILLIERS,93001,93,POINT (2.3822357 48.9137217),2.3822357,48.9137217
47.22Z,rue,DE STRASBOURG,SAINT-DENIS,93066,93,POINT (2.3706078 48.9365451),2.3706078,48.9365451
47.22Z,rue,AMPERE,MAGNY-EN-VEXIN,95355,95,POINT (1.7855657 49.1459467),1.7855657,49.1459467
47.22Z,rue,DU 5 SEPTEMBRE 1914,SAINT-SOUPPLETS,77437,77,POINT (2.801116 49.0352372),2.801116,49.0352372
47.22Z,avenue,DU GENERAL LECLERC,OZOIR-LA-FERRIERE,77350,77,POINT (2.6727022 48.7640436),2.6727022,48.7640436
47.22Z,rue,DE LA SOLIDARITE,VITRY-SUR-SEINE,94081,94,POINT (2.385322 48.8022898),2.385322,48.8022898
47.22Z,avenue,DU GENERAL DE GAULLE,SAINT OUEN L'AUMONE,95572,95,POINT (2.1098296 49.0426284),2.1098296,49.0426284
47.22Z,rue,DU MARQUIS DE RAIES,EVRY-COURCOURONNES,91228,91,POINT (2.4140776 48.6290635),2.4140776,48.6290635
47.22Z,avenue,JEAN JAURES,AUBERVILLIERS,93001,93,POINT (2.3907502 48.9025448),2.3907502,48.9025448
47.22Z,rue,PHILIBERT HOFFMANN,ROSNY-SOUS-BOIS,93064,93,POINT (2.4873528 48.8828198),2.4873528,48.8828198
47.22Z,rue,DE L ORILLON,PARIS 11,75111,75,POINT (2.3747317 48.869769),2.3747317,48.869769
47.22Z,rue,PAUL DOUMER,LES MUREAUX,78440,78,POINT (1.9103186 48.9950801),1.9103186,48.9950801
47.22Z,avenue,EDOUARD VAILLANT,SURESNES,92073,92,POINT (2.2103093 48.8630687),2.2103093,48.8630687
47.22Z,avenue,COLONEL FABIEN,SAINT CYR L'ECOLE,78545,78,POINT (2.0555379 48.8094682),2.0555379,48.8094682
47.22Z,rue,DU MARECHAL FOCH,ANDRESY,78015,78,POINT (2.0622814 48.9831523),2.0622814,48.9831523
47.22Z,avenue,HENRI DUNANT,MEAUX,77284,77,POINT (2.9026464 48.9423076),2.9026464,48.9423076
47.22Z,place,DES TOULEUSES,CERGY,95127,95,POINT (2.083154495155039 49.0299165),2.083154495155039,49.0299165
47.22Z,rue,DE LA CONVENTION,PARIS 15,75115,75,POINT (2.2789061 48.8453013),2.2789061,48.8453013
47.22Z,rue,DE LA POSTE,JUZIERS,78327,78,POINT (1.8457688 48.992127),1.8457688,48.992127
47.22Z,rue,LECOURBE,PARIS 15,75115,75,POINT (2.2956748 48.8404047),2.2956748,48.8404047
47.22Z,rue,DE LA CHASSE,MELUN,77288,77,POINT (2.6516936 48.5448274),2.6516936,48.5448274
47.22Z,rue,EMILE ZOLA,DUGNY,93030,93,POINT (2.4162514 48.9536936),2.4162514,48.9536936
47.22Z,rue,MEISSONIER,PARIS 17,75117,75,POINT (2.3044482 48.8834212),2.3044482,48.8834212
47.22Z,rue,DE CLIGNANCOURT,PARIS 18,75118,75,POINT (2.3473906 48.885154),2.3473906,48.885154
47.22Z,avenue,DE LA REPUBLIQUE,FONTENAY-SOUS-BOIS,94033,94,POINT (2.4668239 48.8526005),2.4668239,48.8526005
47.22Z,avenue,DU MARECHAL FOCH,NEUILLY-PLAISANCE,93049,93,POINT (2.5139147 48.8600841),2.5139147,48.8600841
47.22Z,rue,DES MARTYRS,PARIS 9,75109,75,POINT (2.3393365 48.8774814),2.3393365,48.8774814
47.22Z,boulevard,DE MAGENTA,PARIS 10,75110,75,POINT (2.3623965 48.8694767),2.3623965,48.8694767
47.22Z,rue,VOLTAIRE,SOUPPES-SUR-LOING,77458,77,POINT (2.7301445 48.1831272),2.7301445,48.1831272
47.22Z,rue,DE VERDUN,PUTEAUX,92062,92,POINT (2.2331652 48.8768956),2.2331652,48.8768956
47.22Z,avenue,HENRI BARBUSSE,DRANCY,93029,93,POINT (2.4614788 48.9236675),2.4614788,48.9236675
47.22Z,rue,MARAT,IVRY-SUR-SEINE,94041,94,POINT (2.3840627 48.8111845),2.3840627,48.8111845
47.22Z,rue,DU SAULE SAINT JACQUES,ORMOY,91468,91,POINT (2.4642085 48.5705372),2.4642085,48.5705372
47.22Z,boulevard,DU GENERAL LECLERC,CLICHY,92024,92,POINT (2.3105665 48.9051021),2.3105665,48.9051021
47.22Z,rue,DES MARCHES,LAGNY-SUR-MARNE,77243,77,POINT (2.7049838 48.8782473),2.7049838,48.8782473
47.22Z,rue,DU CENTRE,TRAPPES,78621,78,POINT (1.981204 48.7709864),1.981204,48.7709864
47.22Z,avenue,MARCEL LEGRAND,LE BLANC-MESNIL,93007,93,POINT (2.4360768 48.9409031),2.4360768,48.9409031
47.22Z,rue,RAYMOND PATENOTRE,RAMBOUILLET,78517,78,POINT (1.8295507 48.6384607),1.8295507,48.6384607
47.22Z,rue,DE GRAVIGNY,CHILLY-MAZARIN,91161,91,POINT (2.3086752 48.6949085),2.3086752,48.6949085
47.22Z,place,DU MARCHE NEUF,GIF-SUR-YVETTE,91272,91,POINT (2.1154121 48.6886969),2.1154121,48.6886969
47.22Z,avenue,DE LA GARE,TAVERNY,95607,95,POINT (2.222811 49.0267079),2.222811,49.0267079
47.22Z,avenue,DE SAVIGNY,AULNAY-SOUS-BOIS,93005,93,POINT (2.5114758 48.950124),2.5114758,48.950124
47.22Z,allée,GEORGE SAND,MASSY,91377,91,POINT (2.288825 48.7330303),2.288825,48.7330303
47.22Z,avenue,PARMENTIER,PARIS 11,75111,75,POINT (2.3788832 48.8596635),2.3788832,48.8596635
47.22Z,rue,CHEVREUL,CHOISY-LE-ROI,94022,94,POINT (2.4173845 48.7655051),2.4173845,48.7655051
47.22Z,boulevard,DE LA VILLETTE,PARIS 10,75110,75,POINT (2.3761991 48.8731198),2.3761991,48.8731198
47.22Z,avenue,DE CLICHY,PARIS 18,75118,75,POINT (2.3269933 48.8848036),2.3269933,48.8848036
47.22Z,rue,DE LOURMEL,PARIS 15,75115,75,POINT (2.2916287 48.8497065),2.2916287,48.8497065
47.22Z,avenue,REPUBLIQUE,VILLEPINTE,93078,93,POINT (2.5555462 48.9501284),2.5555462,48.9501284
47.22Z,boulevard,DE BELLEVILLE,PARIS 11,75111,75,POINT (2.3817079 48.8679105),2.3817079,48.8679105
47.22Z,boulevard,DE BELLEVILLE,PARIS 11,75111,75,POINT (2.3817079 48.8679105),2.3817079,48.8679105
47.22Z,rue,HENRI BARBUSSE,SAINT-DENIS,93066,93,POINT (2.371741 48.9468135),2.371741,48.9468135
47.22Z,rue,DES POISSONNIERS,PARIS 18,75118,75,POINT (2.3509121 48.8868577),2.3509121,48.8868577
47.22Z,rue,DESCOMBES,PARIS 17,75117,75,POINT (2.2924042 48.8849321),2.2924042,48.8849321
47.22Z,avenue,DU GENERAL DE GAULLE,LE PERREUX-SUR-MARNE,94058,94,POINT (2.4959986 48.8492945),2.4959986,48.8492945
47.22Z,rue,DU COMMERCE,ORLY,94054,94,POINT (2.3993782 48.7431347),2.3993782,48.7431347
47.22Z,avenue,FRANKLIN ROOSEVELT,MITRY-MORY,77294,77,POINT (2.5994966 48.9544629),2.5994966,48.9544629
47.22Z,rue,VIGNE CROIX,CHARNY,77095,77,POINT (2.7619457 48.9708756),2.7619457,48.9708756
47.22Z,avenue,LAMARTINE,LA CELLE-SAINT-CLOUD,78126,78,POINT (2.1567028 48.8485177),2.1567028,48.8485177
47.22Z,boulevard,DAVOUT,PARIS 20,75120,75,POINT (2.4115835 48.849676),2.4115835,48.849676
47.22Z,avenue,DE CHANZY,LES PAVILLONS-SOUS-BOIS,93057,93,POINT (2.5170946 48.9080014),2.5170946,48.9080014
47.22Z,rue,PHILIPPE DE GIRARD,PARIS 10,75110,75,POINT (2.3619753 48.8813376),2.3619753,48.8813376
47.22Z,rue,LOUIS BLANC,PARIS 10,75110,75,POINT (2.3688767 48.8792172),2.3688767,48.8792172
47.22Z,rue,BERLIOZ,SAINT-MICHEL-SUR-ORGE,91570,91,POINT (2.3226212 48.6366161),2.3226212,48.6366161
47.22Z,rue,DU MARECHAL FOCH,MEULAN-EN-YVELINES,78401,78,POINT (1.9085634 49.0051325),1.9085634,49.0051325
47.22Z,rue,DE STRASBOURG,SAINT-DENIS,93066,93,POINT (2.3706078 48.9365451),2.3706078,48.9365451
47.22Z,boulevard,DU GENERAL DELAMBRE,ARGENTEUIL,95018,95,POINT (2.2294875 48.9290784),2.2294875,48.9290784
47.22Z,rue,JEAN LONGUET,CHATENAY-MALABRY,92019,92,POINT (2.2798069 48.7676),2.2798069,48.7676
47.22Z,avenue,DE VERSAILLES,PARIS 16,75116,75,POINT (2.2769714 48.8506241),2.2769714,48.8506241
47.22Z,rue,COLI,LE BLANC-MESNIL,93007,93,POINT (2.445289 48.954659),2.445289,48.954659
47.22Z,avenue,DU MARECHAL LECLERC,LIVRY-GARGAN,93046,93,POINT (2.5410621 48.9211211),2.5410621,48.9211211
47.22Z,avenue,PIERRE BROSSOLETTE,LE PERREUX-SUR-MARNE,94058,94,POINT (2.5125421 48.8344012),2.5125421,48.8344012
47.22Z,rue,SAINT MAUR,PARIS 11,75111,75,POINT (2.3830318 48.8590631),2.3830318,48.8590631
47.22Z,rue,D ALESIA,PARIS 14,75114,75,POINT (2.3328729 48.8278561),2.3328729,48.8278561
47.22Z,boulevard,DE STRASBOURG,VILLIERS-SUR-MARNE,94079,94,POINT (2.5443349 48.8241884),2.5443349,48.8241884
47.22Z,rue,JULES FERRY,L'HAY-LES-ROSES,94038,94,POINT (2.3493489 48.7779906),2.3493489,48.7779906
47.22Z,rue,HENRI AMODRU,GIF-SUR-YVETTE,91272,91,POINT (2.1344467 48.7022544),2.1344467,48.7022544
47.22Z,rue,DESCARTES,DOMONT,95199,95,POINT (2.3446955 49.0298992),2.3446955,49.0298992
47.22Z,rue,ANDRE KARMAN,AUBERVILLIERS,93001,93,POINT (2.3852959 48.912912),2.3852959,48.912912
47.22Z,rue,JACQUES DUCLOS,AULNAY-SOUS-BOIS,93005,93,POINT (2.4871527 48.9503621),2.4871527,48.9503621
47.22Z,avenue,NELSON MANDELA,TREMBLAY-EN-FRANCE,93073,93,POINT (2.5693241 48.9505439),2.5693241,48.9505439
